Date,Price,Open,High,Low,Vol,Change %
4/7/2017,"19,621","19,621","19,656","19,503",434.08K,0.00%
4/5/2017,"19,621","19,562","19,668","19,562",456.16K,0.30%
4/4/2017,"19,562","19,680","19,680","19,515",784.64K,-0.60%
4/3/2017,"19,680","19,856","19,856","19,574",1.24M,-0.48%
3/31/2017,"19,774","19,633","19,891","19,633",503.28K,-0.12%
3/30/2017,"19,797","19,527","19,821","19,527",1.14M,0.59%
3/29/2017,"19,680","19,503","19,762","19,327",2.48M,0.91%
3/28/2017,"19,503","19,503","19,715","19,386",1.05M,0.00%
3/27/2017,"19,503","19,821","19,973","19,480",2.85M,-1.60%
3/24/2017,"19,821","19,915","19,950","19,797",840.08K,0.12%
3/23/2017,"19,797","19,879","19,962","19,715",1.40M,-0.41%
3/22/2017,"19,879","20,173","20,208","19,856",2.04M,-1.86%
3/21/2017,"20,255","20,161","20,302","20,161",1.14M,0.35%
3/20/2017,"20,185","20,326","20,326","20,103",730.72K,0.06%
3/17/2017,"20,173","20,091","20,255","19,856",1.89M,0.41%
3/16/2017,"20,091","20,737","20,761","20,032",2.79M,-1.72%
3/15/2017,"20,443","20,443","20,549","20,279",2.86M,1.16%
3/14/2017,"20,208","19,973","20,208","19,973",1.94M,1.29%
3/13/2017,"19,950","20,032","20,185","19,915",1.79M,0.47%
3/10/2017,"19,856","19,856","19,950","19,809",435.84K,0.00%
3/9/2017,"19,856","19,950","19,973","19,821",329.36K,-0.47%
3/8/2017,"19,950","19,844","20,255","19,738",2.22M,1.13%
3/7/2017,"19,727","19,539","19,774","19,386",932.08K,0.96%
3/6/2017,"19,539","19,621","19,680","19,503",764.64K,0.00%
3/3/2017,"19,539","19,621","19,644","19,503",854.96K,-0.42%
3/2/2017,"19,621","19,515","19,856","19,503",802.32K,0.30%
3/1/2017,"19,562","19,621","19,621","19,492",835.92K,-0.36%
2/28/2017,"19,633","19,738","19,856","19,633",927.04K,-0.89%
2/27/2017,"19,809","19,903","20,326","19,738",2.70M,1.57%
2/24/2017,"19,503","19,163","19,503","19,033",1.52M,0.42%
2/23/2017,"19,421","19,515","19,621","19,210",1.94M,-0.48%
2/22/2017,"19,515","19,856","19,915","19,445",1.63M,-1.42%
2/21/2017,"19,797","19,738","19,973","19,738",912.64K,0.30%
2/20/2017,"19,738","20,208","20,208","19,738",1.71M,-2.33%
2/17/2017,"20,208","20,326","20,620","20,056",3.50M,-0.58%
2/16/2017,"20,326","20,291","20,913","20,291",1.79M,0.00%
2/15/2017,"20,326","20,208","20,420","20,091",898.16K,0.58%
2/14/2017,"20,208","20,420","20,432","20,208",908.96K,-0.69%
2/13/2017,"20,349","19,856","20,432","19,856",3.19M,2.91%
2/10/2017,"19,774","19,621","19,915","19,621",1.05M,0.78%
2/9/2017,"19,621","19,832","19,844","19,421",2.00M,-1.06%
2/8/2017,"19,832","19,973","20,020","19,621",1.63M,-0.94%
2/7/2017,"20,020","19,973","20,079","19,915",1.60M,-0.06%
2/6/2017,"20,032","19,738","20,079","19,574",2.00M,1.49%
2/3/2017,"19,738","19,856","20,079","19,633",983.76K,-0.59%
2/2/2017,"19,856","18,916","19,856","18,810",3.38M,5.63%
1/25/2017,"18,798","18,681","18,798","18,622",657.28K,0.63%
1/24/2017,"18,681","18,599","18,681","18,563",966.96K,0.44%
1/23/2017,"18,599","18,787","18,787","18,505",500.80K,-0.75%
1/20/2017,"18,740","18,458","18,798","18,458",598.88K,1.27%
1/19/2017,"18,505","18,681","18,681","18,505",302.08K,-0.31%
1/18/2017,"18,563","18,575","18,634","18,563",656.88K,0.00%
1/17/2017,"18,563","18,563","18,622","18,505",854.56K,-0.32%
1/16/2017,"18,622","18,681","18,798","18,622",668.72K,-0.63%
1/13/2017,"18,740","18,798","18,834","18,693",675.12K,-0.31%
1/12/2017,"18,798","18,798","19,080","18,798",1.65M,0.00%
1/11/2017,"18,798","18,505","18,798","18,505",2.79M,1.78%
1/10/2017,"18,469","18,352","18,610","18,223",1.44M,0.32%
1/9/2017,"18,411","18,563","18,563","18,387",1.01M,-0.70%
1/6/2017,"18,540","18,528","18,669","18,446",1.68M,0.00%
1/5/2017,"18,540","18,481","18,540","18,446",935.44K,0.32%
1/4/2017,"18,481","18,411","18,540","18,340",600.72K,0.38%
1/3/2017,"18,411","18,328","18,446","18,211",1.02M,0.45%
12/30/2016,"18,328","18,434","18,563","18,270",5.91M,-1.89%
12/29/2016,"18,681","18,681","18,798","18,505",2.56M,-0.12%
12/28/2016,"18,704","18,740","18,740","18,575",1.13M,-0.19%
12/27/2016,"18,740","18,669","18,916","18,575",2.02M,0.38%
12/26/2016,"18,669","18,211","18,669","18,211",2.24M,2.65%
12/23/2016,"18,187","18,223","18,305","18,152",1.59M,-0.13%
12/22/2016,"18,211","18,211","18,293","18,047",2.00M,-0.45%
12/21/2016,"18,293","18,164","18,317","18,094",1.25M,0.71%
12/20/2016,"18,164","17,624","18,164","17,518",2.34M,2.38%
12/19/2016,"17,741","18,328","18,622","17,389",11.16M,-1.56%
12/16/2016,"18,023","17,976","18,129","17,917",418.56K,-0.26%
12/15/2016,"18,070","18,305","18,305","18,070",887.60K,-0.77%
12/14/2016,"18,211","17,859","18,211","17,859",572.00K,1.57%
12/13/2016,"17,929","17,882","18,035","17,753",673.44K,0.00%
12/12/2016,"17,929","18,270","18,270","17,929",675.12K,-1.55%
12/9/2016,"18,211","18,211","18,328","18,094",654.40K,0.00%
12/8/2016,"18,211","18,434","18,434","18,035",777.68K,0.52%
12/7/2016,"18,117","18,035","18,199","17,635",1.44M,0.13%
12/6/2016,"18,094","18,446","18,787","18,035",2.39M,-1.91%
12/5/2016,"18,446","19,268","19,268","18,446",2.00M,-4.85%
12/2/2016,"19,386","19,586","19,586","19,386",1.34M,-0.30%
12/1/2016,"19,445","19,386","19,680","19,386",1.99M,0.30%
11/30/2016,"19,386","19,151","19,386","19,033",1.57M,1.23%
11/29/2016,"19,151","19,268","19,268","19,092",898.56K,0.31%
11/28/2016,"19,092","19,092","19,445","19,092",2.29M,-0.31%
11/25/2016,"19,151","19,057","19,268","18,798",862.16K,0.56%
11/24/2016,"19,045","19,033","19,268","19,033",548.24K,0.06%
11/23/2016,"19,033","19,268","19,386","18,798",1.93M,-1.46%
11/22/2016,"19,315","18,340","19,315","18,340",2.18M,5.05%
11/21/2016,"18,387","18,375","18,552","18,328",381.52K,0.32%
11/18/2016,"18,328","18,105","18,505","18,105",554.48K,0.32%
11/17/2016,"18,270","18,094","18,528","17,976",1.20M,1.64%
11/16/2016,"17,976","18,223","18,246","17,964",1.28M,-1.41%
11/15/2016,"18,234","18,505","18,563","18,164",1.30M,-1.15%
11/14/2016,"18,446","18,446","18,904","18,446",1.59M,-0.76%
11/11/2016,"18,587","18,505","18,798","18,328",847.92K,0.44%
11/10/2016,"18,505","18,681","18,916","18,387",1.87M,1.61%
11/9/2016,"18,211","17,894","18,211","17,271",2.56M,0.52%
11/8/2016,"18,117","18,035","18,446","17,976",1.09M,1.12%
11/7/2016,"17,917","17,859","18,082","17,812",277.44K,0.66%
11/4/2016,"17,800","17,976","18,270","17,741",2.71M,-0.98%
11/3/2016,"17,976","17,154","17,976","17,154",5.02M,4.22%
11/2/2016,"17,248","17,271","17,541","17,154",835.28K,-0.13%
11/1/2016,"17,271","16,801","17,295","16,801",844.88K,1.38%
10/31/2016,"17,036","17,447","17,447","17,036",947.04K,-2.36%
10/28/2016,"17,447","17,212","17,447","17,212",945.20K,1.37%
10/27/2016,"17,212","17,024","17,212","17,024",1.10M,1.73%
10/26/2016,"16,919","16,836","17,212","16,836",1.62M,0.00%
10/25/2016,"16,919","17,107","17,142","16,801",1.28M,-1.03%
10/24/2016,"17,095","17,847","17,847","17,095",1.83M,-3.64%
10/21/2016,"17,741","17,741","18,211","17,530",1.38M,0.66%
10/20/2016,"17,624","17,659","17,682","17,389",1.15M,-0.20%
10/19/2016,"17,659","17,835","17,964","17,635",831.36K,0.20%
10/18/2016,"17,624","16,684","17,847","16,684",2.15M,4.68%
10/17/2016,"16,836","17,154","17,248","16,813",1.68M,-3.18%
10/14/2016,"17,389","17,436","17,859","17,342",1.17M,0.27%
10/13/2016,"17,342","16,214","17,342","16,214",5.92M,6.96%
10/12/2016,"16,214","15,885","16,319","15,885",988.00K,1.92%
10/11/2016,"15,908","15,908","15,908","15,626",915.04K,0.89%
10/10/2016,"15,767","15,755","15,908","15,755",570.08K,-0.22%
10/7/2016,"15,802","15,955","16,073","15,755",842.48K,-0.96%
10/6/2016,"15,955","15,849","16,214","15,838",842.88K,0.59%
10/5/2016,"15,861","16,202","16,202","15,861",955.76K,-0.74%
10/4/2016,"15,979","16,319","16,319","15,967",1.55M,-2.08%
10/3/2016,"16,319","16,531","16,531","16,284",1.17M,-0.22%
9/30/2016,"16,355","16,437","16,484","16,296",774.00K,0.44%
9/29/2016,"16,284","16,155","16,566","16,096",1.85M,0.80%
9/28/2016,"16,155","15,967","16,214","15,861",1.15M,1.18%
9/27/2016,"15,967","15,849","15,990","15,802",934.72K,0.67%
9/26/2016,"15,861","16,096","16,096","15,814",1.28M,-1.46%
9/23/2016,"16,096","16,214","16,331","15,932",1.24M,-0.65%
9/22/2016,"16,202","15,861","16,308","15,861",1.02M,2.15%
9/21/2016,"15,861","15,626","16,037","15,626",1.04M,1.12%
9/20/2016,"15,685","15,391","15,744","15,391",854.40K,1.91%
9/19/2016,"15,391","15,755","15,767","15,274",2.12M,-2.31%
9/16/2016,"15,755","15,744","15,932","15,626",1.21M,1.28%
9/15/2016,"15,556","15,932","15,932","15,556",1.38M,-2.50%
9/14/2016,"15,955","16,319","16,319","15,955",588.96K,-1.95%
9/13/2016,"16,272","15,861","16,331","15,861",744.00K,2.59%
9/12/2016,"15,861","16,449","16,449","15,767",1.97M,-3.57%
9/9/2016,"16,449","16,919","16,919","16,214",3.02M,-2.78%
9/8/2016,"16,919","17,036","17,036","16,801",1.16M,0.00%
9/7/2016,"16,919","17,036","17,154","16,449",1.19M,-1.37%
9/6/2016,"17,154","17,036","17,271","16,919",1.09M,0.69%
9/5/2016,"17,036","16,919","17,036","16,684",1.20M,1.40%
9/1/2016,"16,801","17,036","17,036","16,684",1.74M,-0.70%
8/31/2016,"16,919","17,271","17,271","16,684",2.14M,0.00%
8/30/2016,"16,919","16,214","16,919","16,214",1.92M,5.11%
8/29/2016,"16,096","16,801","17,036","16,096",3.79M,-4.20%
8/26/2016,"16,801","16,684","17,154","16,684",2.56M,0.70%
8/25/2016,"16,684","17,036","17,154","16,566",3.85M,-2.74%
8/24/2016,"17,154","17,976","18,446","17,154",8.13M,-4.57%
8/23/2016,"17,976","17,624","17,976","17,389",1.67M,1.32%
8/22/2016,"17,741","17,859","18,211","17,624",1.78M,-0.66%
8/19/2016,"17,859","17,624","18,446","17,271",2.50M,0.67%
8/18/2016,"17,741","17,976","17,976","17,624",1.39M,-1.95%
8/17/2016,"18,094","17,506","18,211","17,271",2.39M,6.21%
8/16/2016,"17,036","16,684","17,624","16,684",3.39M,2.84%
8/15/2016,"16,566","16,096","16,801","15,979",2.35M,2.92%
8/12/2016,"16,096","16,801","16,801","16,096",1.03M,-1.44%
8/11/2016,"16,331","15,509","16,331","15,391",2.93M,5.30%
8/10/2016,"15,509","15,391","15,744","15,274",1.23M,0.77%
8/9/2016,"15,391","15,509","15,744","15,391",792.32K,-0.76%
8/8/2016,"15,509","15,744","15,744","15,509",655.12K,0.00%
8/5/2016,"15,509","15,156","15,626","15,156",1.25M,2.33%
8/4/2016,"15,156","15,156","15,274","14,921",1.20M,4.03%
8/3/2016,"14,569","14,334","14,686","14,334",1.41M,0.00%
8/2/2016,"14,569","15,156","15,156","14,569",1.29M,-4.62%
8/1/2016,"15,274","15,744","15,861","15,274",1.62M,-2.99%
7/29/2016,"15,744","15,626","15,979","15,626",822.96K,0.76%
7/28/2016,"15,626","15,274","15,861","15,156",966.96K,2.30%
7/27/2016,"15,274","15,274","15,391","15,156",457.20K,0.00%
7/26/2016,"15,274","15,626","15,626","15,274",449.20K,-2.25%
7/25/2016,"15,626","15,861","15,861","15,274",537.84K,-1.48%
7/22/2016,"15,861","15,039","15,861","14,569",3.08M,4.65%
7/21/2016,"15,156","15,626","15,861","14,921",2.13M,-3.01%
7/20/2016,"15,626","16,331","16,331","15,626",2.24M,-5.00%
7/19/2016,"16,449","16,449","16,449","15,979",2.05M,0.72%
7/18/2016,"16,331","16,214","16,449","16,096",1.79M,1.46%
7/15/2016,"16,096","16,449","16,566","15,626",2.23M,-2.15%
7/14/2016,"16,449","16,449","16,919","16,331",1.87M,0.00%
7/13/2016,"16,449","16,214","16,566","15,979",1.66M,3.71%
7/12/2016,"15,861","15,509","15,861","15,156",1.46M,2.27%
7/11/2016,"15,509","15,156","15,979","15,156",1.78M,1.54%
7/8/2016,"15,274","15,391","15,626","15,156",969.44K,-0.76%
7/7/2016,"15,391","14,686","15,391","14,451",3.62M,6.50%
7/6/2016,"14,451","14,334","14,451","14,099",1.51M,0.00%
7/5/2016,"14,451","14,686","14,686","14,451",1.37M,-0.81%
7/4/2016,"14,569","14,686","14,686","14,334",1.63M,0.82%
7/1/2016,"14,451","14,451","14,686","14,334",2.03M,0.00%
6/30/2016,"14,451","14,686","14,921","14,451",1.10M,-1.60%
6/29/2016,"14,686","13,864","14,686","13,864",2.39M,5.04%
6/28/2016,"13,981","13,981","14,216","13,864",1.09M,-2.46%
6/27/2016,"14,334","14,099","14,334","13,511",1.61M,0.00%
6/24/2016,"14,334","13,511","14,451","12,571",7.02M,6.09%
6/23/2016,"13,511","12,571","13,511","12,571",3.59M,6.48%
6/22/2016,"12,689","12,689","12,806","12,454",796.08K,0.00%
6/21/2016,"12,689","12,924","12,924","12,454",2.11M,0.94%
6/20/2016,"12,571","12,219","12,571","12,219",2.30M,7.00%
6/17/2016,"11,749","11,867","12,102","11,514",1.23M,-1.96%
6/16/2016,"11,984","11,749","12,102","11,690",944.32K,2.51%
6/15/2016,"11,690","11,867","11,867","11,632",1.31M,-0.50%
6/14/2016,"11,749","11,044","11,749","10,927",2.51M,6.38%
6/13/2016,"11,044","11,044","11,044","10,927",986.88K,0.00%
6/10/2016,"11,044","10,927","11,044","10,809",1.00M,1.62%
6/9/2016,"10,868","10,985","11,044","10,750",2.44M,-2.12%
6/8/2016,"11,103","11,279","11,279","11,044",2.27M,-1.04%
6/7/2016,"11,220","10,985","11,279","10,927",2.93M,3.80%
6/6/2016,"10,809","10,398","10,868","10,398",4.44M,4.55%
6/3/2016,"10,339","10,045","10,398","10,045",2.43M,2.93%
6/2/2016,"10,045","10,045","10,045","9,987",961.76K,0.00%
6/1/2016,"10,045","10,104","10,104","9,987",717.44K,-0.58%
5/31/2016,"10,104","10,104","10,163","10,045",1.25M,0.59%
5/30/2016,"10,045","9,987","10,045","9,928",1.48M,1.18%
5/27/2016,"9,928","9,693","9,987","9,634",3.43M,2.42%
5/26/2016,"9,693","9,869","9,928","9,693",2.24M,-1.78%
5/25/2016,"9,869","9,810","9,869","9,752",1.47M,0.60%
5/24/2016,"9,810","9,575","9,869","9,575",4.71M,4.37%
5/23/2016,"9,399","9,164","9,399","9,105",6.43M,3.89%
5/20/2016,"9,047","8,929","9,105","8,929",338.56K,0.66%
5/19/2016,"8,988","9,047","9,105","8,988",457.68K,-0.65%
5/18/2016,"9,047","9,047","9,164","8,988",335.44K,0.00%
5/17/2016,"9,047","8,871","9,047","8,871",827.60K,1.32%
5/16/2016,"8,929","8,929","9,047","8,871",342.16K,0.00%
5/13/2016,"8,929","9,164","9,164","8,929",909.28K,-1.93%
5/12/2016,"9,105","9,164","9,223","9,047",585.28K,-1.28%
5/11/2016,"9,223","9,223","9,223","9,105",1.02M,0.64%
5/10/2016,"9,164","9,223","9,223","9,105",1.00M,-0.64%
5/9/2016,"9,223","9,223","9,340","9,105",1.95M,0.00%
5/6/2016,"9,223","9,164","9,282","9,164",1.80M,1.95%
5/5/2016,"9,047","8,989","9,047","8,874",2.73M,1.29%
5/4/2016,"8,932","8,643","9,104","8,643",2.58M,3.34%
4/29/2016,"8,643","8,643","8,759","8,643",303.44K,-1.32%
4/28/2016,"8,759","8,759","8,759","8,643",327.84K,0.00%
4/27/2016,"8,759","8,759","8,874","8,701",396.88K,-0.65%
4/26/2016,"8,816","8,874","8,932","8,816",882.56K,-0.65%
4/25/2016,"8,874","8,874","8,874","8,701",1.08M,4.06%
4/22/2016,"8,528","8,413","8,586","8,413",236.32K,0.00%
4/21/2016,"8,528","8,528","8,528","8,413",218.16K,0.00%
4/20/2016,"8,528","8,471","8,528","8,413",392.00K,0.00%
4/19/2016,"8,528","8,759","8,759","8,528",453.20K,-2.64%
4/15/2016,"8,759","8,586","8,816","8,586",657.44K,0.67%
4/14/2016,"8,701","8,701","8,759","8,643",521.36K,-0.66%
4/13/2016,"8,759","8,759","8,874","8,701",258.00K,-0.65%
4/12/2016,"8,816","8,874","8,932","8,759",335.92K,-0.65%
4/11/2016,"8,874","8,816","8,932","8,816",775.92K,0.66%
4/8/2016,"8,816","8,759","8,874","8,701",815.20K,0.65%
4/7/2016,"8,759","8,759","8,816","8,701",358.24K,0.67%
4/6/2016,"8,701","8,759","8,816","8,643",268.48K,-0.66%
4/5/2016,"8,759","8,643","8,759","8,643",281.68K,1.34%
4/4/2016,"8,643","8,701","8,759","8,643",279.20K,-0.67%
4/1/2016,"8,701","8,759","8,759","8,643",610.88K,0.00%
3/31/2016,"8,701","8,874","8,932","8,701",479.92K,-1.95%
3/30/2016,"8,874","8,816","8,932","8,816",246.96K,-0.65%
3/29/2016,"8,932","8,932","9,047","8,874",809.12K,-0.63%
3/28/2016,"8,989","9,104","9,104","8,989",683.76K,-0.64%
3/25/2016,"9,047","9,047","9,104","8,989",750.48K,0.00%
3/24/2016,"9,047","9,047","9,104","8,932",1.33M,0.65%
3/23/2016,"8,989","8,932","8,989","8,874",651.68K,1.30%
3/22/2016,"8,874","8,989","9,047","8,874",586.88K,-1.28%
3/21/2016,"8,989","8,989","9,104","8,932",1.42M,1.30%
3/18/2016,"8,874","8,874","8,932","8,816",634.32K,0.00%
3/17/2016,"8,874","8,932","8,989","8,759",1.57M,0.00%
3/16/2016,"8,874","9,104","9,104","8,874",2.39M,-3.14%
3/15/2016,"9,162","9,162","9,162","9,047",910.72K,0.00%
3/14/2016,"9,162","9,220","9,277","9,104",721.20K,0.00%
3/11/2016,"9,162","9,104","9,220","9,047",1.68M,0.64%
3/10/2016,"9,104","8,989","9,104","8,989",842.48K,1.28%
3/9/2016,"8,989","8,989","9,104","8,989",872.96K,-0.64%
3/8/2016,"9,047","9,104","9,162","8,989",859.28K,-0.63%
3/7/2016,"9,104","9,162","9,220","9,047",1.06M,-0.63%
3/4/2016,"9,162","9,047","9,335","8,989",2.71M,0.64%
3/3/2016,"9,104","9,104","9,104","9,047",694.00K,0.00%
3/2/2016,"9,104","8,701","9,104","8,701",3.15M,4.63%
3/1/2016,"8,701","8,643","8,759","8,643",872.88K,0.67%
2/29/2016,"8,643","8,816","8,816","8,643",1.12M,-0.67%
2/26/2016,"8,701","8,759","8,874","8,701",1.10M,-0.66%
2/25/2016,"8,759","8,932","8,989","8,759",1.58M,-1.94%
2/24/2016,"8,932","8,874","8,989","8,759",494.96K,0.65%
2/23/2016,"8,874","8,874","8,989","8,816",2.12M,1.31%
2/22/2016,"8,759","8,586","8,759","8,586",1.06M,2.71%
2/19/2016,"8,528","8,643","8,643","8,528",419.68K,-0.68%
2/18/2016,"8,586","8,298","8,643","8,298",1.07M,3.47%
2/17/2016,"8,298","8,355","8,413","8,298",730.88K,-0.68%
2/16/2016,"8,355","8,355","8,355","8,240",636.08K,0.00%
2/15/2016,"8,355","8,298","8,413","8,240",330.72K,-1.37%
2/5/2016,"8,471","8,298","8,471","8,298",328.88K,2.08%
2/4/2016,"8,298","8,298","8,413","8,298",370.56K,0.00%
2/3/2016,"8,298","8,182","8,298","8,182",304.24K,0.00%
2/2/2016,"8,298","8,240","8,355","8,240",410.48K,0.00%
2/1/2016,"8,298","8,182","8,355","8,182",840.72K,0.00%
1/29/2016,"8,298","8,067","8,298","8,067",1.19M,2.86%
1/28/2016,"8,067","8,240","8,240","8,067",260.56K,-2.10%
1/27/2016,"8,240","8,182","8,240","8,125",440.64K,0.71%
1/26/2016,"8,182","8,182","8,240","8,067",473.20K,-1.40%
1/25/2016,"8,298","8,182","8,298","8,010",1.40M,5.88%
1/22/2016,"7,837","7,952","8,067","7,721",756.32K,-1.45%
1/21/2016,"7,952","8,067","8,067","7,894",521.84K,-1.43%
1/20/2016,"8,067","8,182","8,182","8,010",393.52K,-1.41%
1/19/2016,"8,182","7,952","8,182","7,894",695.84K,2.89%
1/18/2016,"7,952","8,298","8,298","7,779",1.78M,-4.82%
1/15/2016,"8,355","8,471","8,471","8,355",826.72K,-1.37%
1/14/2016,"8,471","8,471","8,528","8,355",1.42M,-1.34%
1/13/2016,"8,586","8,701","8,701","8,586",466.40K,-0.66%
1/12/2016,"8,643","8,413","8,643","8,413",580.16K,1.35%
1/11/2016,"8,528","8,586","8,643","8,413",772.88K,-1.33%
1/8/2016,"8,643","8,701","8,759","8,413",778.80K,-1.32%
1/7/2016,"8,759","8,989","8,989","8,643",1.78M,-3.18%
1/6/2016,"9,047","9,047","9,104","8,989",612.88K,-0.63%
1/5/2016,"9,104","9,104","9,104","8,932",785.68K,0.00%
1/4/2016,"9,104","9,047","9,277","8,989",3.17M,0.63%
12/31/2015,"9,047","9,162","9,277","8,989",3.19M,-3.09%
12/30/2015,"9,335","9,162","9,335","9,162",2.11M,1.89%
12/29/2015,"9,162","9,104","9,220","9,104",879.28K,0.00%
12/28/2015,"9,162","8,932","9,220","8,874",2.53M,2.58%
12/25/2015,"8,932","9,104","9,104","8,932",413.28K,-1.89%
12/24/2015,"9,104","9,047","9,104","8,989",458.64K,0.63%
12/23/2015,"9,047","8,932","9,104","8,932",1.46M,0.65%
12/22/2015,"8,989","9,047","9,104","8,874",1.89M,-1.26%
12/21/2015,"9,104","8,989","9,104","8,932",749.92K,0.63%
12/18/2015,"9,047","9,047","9,104","9,047",688.24K,-0.63%
12/17/2015,"9,104","9,047","9,104","8,989",2.45M,0.63%
12/16/2015,"9,047","8,874","9,162","8,816",2.44M,2.62%
12/15/2015,"8,816","8,759","8,816","8,701",801.60K,0.65%
12/14/2015,"8,759","8,643","8,759","8,586",424.72K,0.67%
12/11/2015,"8,701","8,528","8,701","8,471",367.84K,2.03%
12/10/2015,"8,528","8,701","8,759","8,528",412.72K,-1.33%
12/9/2015,"8,643","8,759","8,874","8,586",796.48K,-2.60%
12/8/2015,"8,874","8,643","8,989","8,528",888.08K,1.99%
12/7/2015,"8,701","8,759","8,759","8,643",386.24K,-0.66%
12/4/2015,"8,759","8,643","8,816","8,528",1.01M,0.00%
12/3/2015,"8,759","8,759","8,874","8,701",285.92K,-0.65%
12/2/2015,"8,816","8,643","8,874","8,643",339.36K,1.32%
12/1/2015,"8,701","8,643","8,874","8,586",458.96K,0.67%
11/30/2015,"8,643","8,874","8,932","8,586",1.59M,-3.24%
11/27/2015,"8,932","9,335","9,392","8,874",3.07M,-4.32%
11/26/2015,"9,335","9,565","9,565","9,335",1.60M,-1.82%
11/25/2015,"9,508","9,450","9,565","9,220",1.31M,0.61%
11/24/2015,"9,450","9,335","9,565","9,277",2.11M,1.23%
11/23/2015,"9,335","9,277","9,392","9,220",1.79M,2.54%
11/20/2015,"9,104","8,989","9,162","8,989",1.70M,1.28%
11/19/2015,"8,989","9,047","9,047","8,932",904.08K,-0.64%
11/18/2015,"9,047","8,932","9,047","8,874",562.16K,0.65%
11/17/2015,"8,989","9,162","9,220","8,932",2.48M,-1.89%
11/16/2015,"9,162","8,932","9,220","8,874",2.73M,1.92%
11/13/2015,"8,989","8,759","9,104","8,759",2.32M,2.63%
11/12/2015,"8,759","8,528","8,759","8,528",3.67M,2.71%
11/11/2015,"8,528","8,471","8,528","8,413",559.20K,0.67%
11/10/2015,"8,471","8,471","8,528","8,355",1.39M,-0.67%
11/9/2015,"8,528","8,471","8,643","8,298",1.64M,1.37%
11/6/2015,"8,413","8,586","8,586","8,355",971.28K,-2.66%
11/5/2015,"8,643","8,413","8,759","8,298",1.66M,2.73%
11/4/2015,"8,413","8,471","8,528","8,413",1.08M,-0.68%
11/3/2015,"8,471","8,355","8,471","8,182",1.96M,0.69%
11/2/2015,"8,413","8,528","8,528","8,298",1.63M,-1.35%
10/30/2015,"8,528","8,413","8,643","8,413",2.87M,2.07%
10/29/2015,"8,355","7,894","8,355","7,894",4.65M,6.61%
10/28/2015,"7,837","7,721","7,837","7,721",464.32K,0.75%
10/27/2015,"7,779","7,779","7,837","7,721",425.52K,-0.74%
10/26/2015,"7,837","7,894","7,952","7,779",580.80K,0.00%
10/23/2015,"7,837","7,779","7,952","7,779",460.72K,0.00%
10/22/2015,"7,837","7,664","7,894","7,664",667.44K,1.50%
10/21/2015,"7,721","7,952","7,952","7,721",983.84K,-2.90%
10/20/2015,"7,952","8,125","8,125","7,894",890.72K,-2.13%
10/19/2015,"8,125","8,182","8,182","8,010",691.52K,0.72%
10/16/2015,"8,067","7,894","8,240","7,837",2.27M,2.19%
10/15/2015,"7,894","7,779","7,952","7,779",1.23M,1.48%
10/14/2015,"7,779","7,721","7,952","7,721",524.00K,0.75%
10/13/2015,"7,721","7,606","8,010","7,549",1.10M,0.74%
10/12/2015,"7,664","7,837","7,894","7,606",920.56K,-2.21%
10/9/2015,"7,837","8,067","8,067","7,721",806.96K,-2.85%
10/8/2015,"8,067","7,721","8,125","7,721",1.45M,6.06%
10/7/2015,"7,606","7,606","7,779","7,549",1.06M,1.54%
10/6/2015,"7,491","7,260","7,606","7,260",1.06M,4.00%
10/5/2015,"7,203","7,145","7,203","7,030",449.36K,0.81%
10/2/2015,"7,145","7,088","7,145","7,030",201.28K,0.80%
10/1/2015,"7,088","7,030","7,088","6,972",145.68K,0.83%
