Date,Price,Open,High,Low,Vol,Change %
11/6/2014,"20,442","20,442","20,442","20,442",5.80K,-2.03%
11/4/2014,"20,866","20,442","20,866","20,371",14.00K,2.07%
11/3/2014,"20,442","19,098","20,442","19,098",1.10K,-3.67%
10/30/2014,"21,220","21,220","21,220","21,220",0.10K,-4.76%
10/28/2014,"22,281","21,220","22,281","21,220",0.20K,-4.55%
10/23/2014,"23,342","23,342","23,342","23,342",0.10K,7.84%
10/22/2014,"21,645","21,645","21,645","21,645",0.10K,-10.00%
10/21/2014,"24,049","24,049","24,049","24,049",0.10K,3.03%
10/17/2014,"23,342","23,342","23,342","23,342",0.10K,10.00%
10/16/2014,"21,220","21,220","21,220","21,220",0.10K,-9.09%
10/14/2014,"23,342","23,342","23,342","23,342",0.10K,9.27%
10/13/2014,"21,362","21,362","21,362","21,362",0.20K,-9.85%
10/9/2014,"23,696","23,696","23,696","23,696",0.10K,6.35%
10/7/2014,"22,281","22,281","22,281","22,281",0.10K,5.00%
10/6/2014,"21,220","21,220","21,220","21,220",0.30K,-8.81%
10/1/2014,"23,271","23,271","23,271","23,271",0.10K,1.23%
9/30/2014,"22,988","22,635","22,988","20,513",0.80K,12.07%
9/29/2014,"20,513","22,988","22,988","20,513",1.40K,-2.36%
9/26/2014,"21,008","21,220","21,220","21,008",0.20K,2.41%
9/25/2014,"20,513","19,310","20,513","19,310",20.00K,-2.36%
9/18/2014,"21,008","22,635","22,635","21,008",0.40K,0.00%
9/17/2014,"21,008","21,008","21,008","21,008",0.20K,6.07%
9/15/2014,"19,805","19,098","19,805","19,098",6.00K,1.81%
9/11/2014,"19,452","19,452","19,452","19,452",6.60K,-9.84%
9/10/2014,"21,574","21,574","21,574","21,574",0.10K,9.71%
9/9/2014,"19,664","19,664","19,664","19,664",0.10K,-9.74%
9/4/2014,"21,786","21,786","21,786","21,786",0.10K,5.48%
8/28/2014,"20,654","20,654","20,654","20,654",0.10K,8.15%
8/27/2014,"19,098","19,098","19,098","19,098",9.00K,0.74%
8/21/2014,"18,957","18,957","18,957","18,957",1.00K,0.00%
8/18/2014,"18,957","18,957","18,957","18,957",4.80K,972.23%
8/12/2014,"1,768","17,683","17,683","17,683",0.30K,-89.71%
8/7/2014,"17,188","17,188","17,188","17,188",0.20K,0.00%
8/4/2014,"17,188","17,188","17,188","17,188",1.00K,9.95%
8/1/2014,"15,632","15,632","15,632","15,632",0.10K,-3.92%
7/31/2014,"16,269","16,269","16,269","16,269",0.10K,-6.12%
7/30/2014,"17,330","17,330","17,330","17,330",,0.00%
7/29/2014,"17,330","17,330","17,330","17,330",,0.00%
7/28/2014,"17,330","17,330","17,330","17,330",0.40K,-2.00%
7/25/2014,"17,683","17,683","17,683","17,683",,0.00%
7/24/2014,"17,683","17,683","17,683","17,683",,0.00%
7/23/2014,"17,683","17,683","17,683","17,683",,0.00%
7/22/2014,"17,683","17,683","17,683","17,683",,0.00%
7/21/2014,"17,683","17,683","17,683","17,683",,0.00%
7/18/2014,"17,683","17,683","17,683","17,683",,0.00%
7/17/2014,"17,683","17,683","17,683","17,683",,0.00%
7/16/2014,"17,683","17,683","17,683","17,683",,0.00%
7/15/2014,"17,683","17,683","17,683","17,683",0.20K,-4.58%
7/7/2014,"18,532","18,532","18,532","18,532",0.30K,-9.66%
6/30/2014,"20,513","20,513","20,513","20,513",0.10K,9.44%
6/27/2014,"18,744","18,744","18,744","18,744",0.10K,9.95%
6/26/2014,"17,047","17,047","17,047","17,047",0.20K,0.00%
6/25/2014,"17,047","17,047","17,047","17,047",9.90K,0.00%
6/24/2014,"17,047","17,047","17,047","16,976",1.10K,0.42%
6/23/2014,"16,976","16,976","16,976","16,976",0.50K,-4.00%
6/19/2014,"17,683","16,905","17,683","16,905",0.60K,-3.85%
6/18/2014,"18,391","18,391","18,391","18,391",0.27K,0.00%
6/17/2014,"18,391","16,339","18,391","16,339",0.30K,4.00%
6/12/2014,"17,683","16,835","18,391","16,835",1.40K,-5.31%
6/11/2014,"18,674","18,674","18,674","18,674",0.10K,10.00%
6/10/2014,"16,976","16,976","16,976","16,976",0.10K,9.59%
6/9/2014,"15,491","15,915","15,915","15,491",2.00K,-9.87%
6/3/2014,"17,188","17,188","17,188","17,188",1.20K,-10.00%
5/30/2014,"19,098","19,098","19,098","19,098",0.10K,9.31%
5/16/2014,"17,471","17,471","17,471","17,471",0.10K,4.00%
5/12/2014,"16,799","16,799","16,799","16,799",0.40K,-3.10%
5/8/2014,"17,337","17,337","17,337","17,337",0.20K,-9.79%
5/7/2014,"19,218","19,218","19,218","16,329",0.10K,5.93%
5/6/2014,"18,143","18,143","18,143","18,143",0.10K,-12.34%
4/29/2014,"20,697","18,815","20,697","18,815",0.30K,6.21%
4/28/2014,"19,487","19,487","19,487","19,487",0.20K,9.85%
4/25/2014,"17,740","17,740","17,740","17,740",0.20K,10.00%
4/22/2014,"16,127","16,127","16,127","16,127",2.20K,-1.24%
4/18/2014,"16,329","16,329","16,329","16,329",1.10K,-10.00%
4/10/2014,"18,143","18,143","18,143","18,143",0.10K,5.88%
4/8/2014,"17,135","17,135","17,135","17,135",0.10K,0.00%
4/4/2014,"17,135","17,135","17,135","17,135",1.00K,-6.25%
4/3/2014,"18,278","18,278","18,278","18,278",0.20K,-2.85%
3/31/2014,"18,815","18,143","18,815","18,143",0.40K,3.70%
3/28/2014,"18,143","18,143","18,143","18,143",0.10K,9.31%
3/27/2014,"16,598","16,598","16,598","16,598",0.10K,0.41%
3/25/2014,"16,530","16,530","16,530","16,530",0.70K,-0.41%
3/24/2014,"16,598","16,598","16,598","16,598",2.00K,0.82%
3/21/2014,"16,463","16,463","16,463","16,463",0.50K,-5.77%
3/12/2014,"17,471","17,471","17,471","17,471",1.00K,1.96%
3/7/2014,"17,135","17,135","17,135","17,135",0.10K,2.00%
3/5/2014,"16,799","16,799","16,799","16,799",5.00K,-5.66%
2/28/2014,"17,807","17,807","17,807","17,807",0.20K,6.42%
2/27/2014,"16,732","16,799","16,799","16,732",3.00K,-0.79%
2/26/2014,"16,866","16,866","16,866","16,866",1.00K,-0.40%
2/25/2014,"16,934","16,934","16,934","16,934",0.50K,0.80%
2/21/2014,"16,799","18,009","18,143","16,799",5.50K,-3.85%
2/20/2014,"17,471","18,143","18,143","17,471",2.10K,-3.70%
2/19/2014,"18,143","18,143","18,143","18,143",2.50K,3.85%
2/17/2014,"17,471","17,471","17,471","17,471",0.60K,10.64%
2/14/2014,"15,791","17,471","17,471","15,791",2.20K,-9.62%
2/13/2014,"17,471","17,807","17,807","17,471",2.90K,10.64%
2/11/2014,"15,791","16,262","17,807","15,791",2.00K,-4.08%
2/10/2014,"16,463","16,463","16,463","16,463",0.10K,-9.26%
2/7/2014,"18,143","18,143","18,143","18,143",3.00K,-5.59%
2/6/2014,"19,218","18,815","19,218","18,815",0.30K,1.41%
1/27/2014,"18,950","17,471","18,950","17,471",0.80K,8.47%
1/24/2014,"17,471","17,471","17,471","17,471",0.10K,4.00%
1/23/2014,"16,799","16,799","16,799","16,799",0.10K,0.00%
1/22/2014,"16,799","16,799","16,799","16,799",0.30K,0.00%
1/21/2014,"16,799","16,799","16,799","16,799",0.20K,0.00%
1/20/2014,"16,799","15,184","17,316","15,184",3.50K,0.77%
1/17/2014,"16,670","16,153","16,670","16,153",1.00K,1.18%
1/16/2014,"16,476","15,507","16,476","15,184",4.70K,8.51%
1/15/2014,"15,184","15,507","15,507","15,184",1.40K,0.86%
1/10/2014,"15,055","15,055","15,055","15,055",3.00K,0.00%
1/9/2014,"15,055","15,055","15,055","15,055",1.00K,-8.62%
1/8/2014,"16,476","16,476","16,476","16,476",0.10K,0.00%
1/3/2014,"16,476","16,476","16,476","16,476",0.20K,-4.50%
12/31/2013,"17,252","17,252","17,252","17,252",0.10K,9.88%
12/23/2013,"15,701","15,701","15,701","15,572",4.00K,5.20%
12/19/2013,"14,925","14,925","14,925","14,925",1.00K,11.06%
12/18/2013,"13,439","14,215","14,215","13,439",0.50K,-9.57%
12/16/2013,"14,861","14,732","14,861","14,538",1.50K,-8.00%
12/13/2013,"16,153","16,153","16,153","16,153",0.10K,2.04%
12/12/2013,"15,830","15,830","15,830","15,830",0.30K,-1.61%
12/6/2013,"16,089","16,089","16,089","16,089",0.10K,-2.35%
11/29/2013,"16,476","16,089","16,476","16,089",8.10K,2.41%
11/28/2013,"16,089","16,089","16,089","16,089",0.10K,3.75%
11/12/2013,"15,507","15,507","15,507","15,507",1.00K,-4.00%
11/5/2013,"16,153","16,153","16,153","16,153",1.00K,-1.19%
10/28/2013,"16,347","16,412","16,412","16,347",2.00K,-0.78%
10/23/2013,"16,476","16,476","16,476","16,476",1.00K,2.00%
10/17/2013,"16,153","16,153","16,153","16,153",3.00K,0.00%
10/14/2013,"16,153","16,153","16,153","16,153",0.50K,0.00%
10/8/2013,"16,153","16,153","16,153","16,153",3.00K,2.88%
10/4/2013,"15,701","15,701","15,701","15,701",1.00K,-10.00%
9/30/2013,"17,445","17,445","17,445","17,445",0.10K,9.31%
9/27/2013,"15,959","15,959","15,959","15,959",0.10K,9.77%
9/24/2013,"14,538","14,538","14,538","14,538",0.50K,-10.00%
9/12/2013,"16,153","16,153","16,153","16,153",0.50K,0.00%
9/10/2013,"16,153","16,153","16,153","16,153",0.20K,0.00%
9/9/2013,"16,153","16,153","16,153","16,153",0.70K,0.00%
9/3/2013,"16,153","16,218","16,218","16,153",0.30K,-9.09%
8/30/2013,"17,768","17,768","17,768","17,768",0.10K,10.00%
8/27/2013,"16,153","16,153","16,153","16,153",0.10K,0.00%
8/22/2013,"16,153","16,799","16,799","16,153",0.80K,4.17%
8/21/2013,"15,507","15,507","15,507","15,507",0.10K,0.00%
8/19/2013,"15,507","15,507","15,507","15,507",0.30K,-0.83%
8/14/2013,"15,636","15,636","15,636","15,636",0.30K,0.41%
8/13/2013,"15,572","15,572","15,572","15,572",1.00K,-13.93%
7/31/2013,"18,092","16,799","18,092","16,799",0.30K,4.09%
7/30/2013,"17,381","17,381","17,381","17,381",0.10K,9.80%
7/26/2013,"15,830","15,830","15,830","15,830",0.10K,8.89%
7/1/2013,"14,538","14,538","14,538","14,538",0.50K,0.00%
6/28/2013,"14,538","14,538","14,538","14,409",16.50K,2.27%
6/25/2013,"14,215","14,215","14,215","14,215",0.10K,-1.78%
6/24/2013,"14,473","14,473","14,473","14,473",0.90K,-0.88%
6/21/2013,"14,602","14,602","14,602","14,538",2.00K,-1.74%
6/20/2013,"14,861","14,861","14,861","14,861",0.20K,0.00%
6/18/2013,"14,861","14,861","14,861","14,861",0.20K,0.00%
6/13/2013,"14,861","14,861","14,861","14,861",2.50K,6.67%
6/11/2013,"13,932","14,242","14,242","13,932",3.00K,-6.25%
6/10/2013,"14,861","14,861","14,861","14,861",0.20K,2.13%
6/7/2013,"14,551","14,551","14,551","14,551",2.00K,4.44%
6/6/2013,"13,932","13,932","13,932","13,932",1.00K,1.81%
5/30/2013,"13,684","13,684","13,684","13,684",5.00K,-1.34%
5/29/2013,"13,870","13,622","13,870","13,622",1.30K,-6.67%
5/27/2013,"14,861","14,861","14,861","14,861",0.10K,9.10%
5/22/2013,"13,622","13,622","13,622","13,622",3.00K,0.00%
5/21/2013,"13,622","13,622","13,622","13,622",12.80K,0.00%
5/20/2013,"13,622","13,622","13,622","13,622",0.20K,1.85%
5/17/2013,"13,375","13,375","13,375","13,375",4.00K,0.00%
5/16/2013,"13,375","13,375","13,375","13,375",1.00K,0.00%
5/15/2013,"13,375","13,437","13,437","13,375",3.50K,0.00%
5/14/2013,"13,375","13,375","13,375","13,375",0.20K,-3.14%
5/10/2013,"13,808","13,808","13,808","13,808",1.00K,-3.05%
5/9/2013,"14,242","12,694","14,242","12,694",0.30K,2.23%
5/8/2013,"13,932","13,932","13,932","13,932",1.00K,0.00%
5/7/2013,"13,932","13,932","13,932","13,932",0.10K,0.90%
5/6/2013,"13,808","13,808","13,808","13,808",0.80K,0.91%
5/3/2013,"13,684","13,684","13,684","13,684",0.20K,-8.68%
4/24/2013,"14,985","14,985","14,985","14,985",0.20K,2.98%
4/23/2013,"14,551","15,666","15,666","14,551",1.00K,-5.62%
4/22/2013,"15,418","15,170","15,418","15,170",0.20K,8.26%
4/18/2013,"14,242","14,861","14,861","14,242",10.20K,-4.17%
4/17/2013,"14,861","14,861","14,861","14,861",10.00K,4.35%
4/16/2013,"14,242","14,242","14,242","14,242",0.30K,-4.17%
4/15/2013,"14,861","14,861","14,861","14,861",0.20K,0.84%
4/10/2013,"14,737","14,737","14,737","14,737",0.10K,3.48%
4/8/2013,"14,242","14,242","14,242","14,242",0.20K,4.55%
4/4/2013,"13,622","13,684","13,684","13,622",5.00K,-7.57%
3/29/2013,"14,737","14,551","14,737","14,551",5.40K,-0.83%
3/27/2013,"14,861","14,242","14,861","14,242",40.50K,0.00%
3/26/2013,"14,861","14,861","14,861","14,861",2.80K,9.10%
3/25/2013,"13,622","13,622","13,622","13,622",30.10K,0.00%
3/21/2013,"13,622","13,622","13,622","13,622",13.00K,0.00%
3/20/2013,"13,622","13,622","13,622","13,622",10.00K,4.26%
3/19/2013,"13,065","13,622","13,622","13,003",30.00K,-4.09%
3/18/2013,"13,622","13,622","13,622","13,622",0.10K,3.77%
3/4/2013,"13,127","13,189","13,189","13,127",7.50K,-9.79%
2/26/2013,"14,551","14,242","14,551","14,242",5.40K,1.29%
2/21/2013,"14,366","14,366","14,366","14,366",5.00K,-1.27%
2/18/2013,"14,551","14,242","14,551","14,242",15.50K,2.17%
2/6/2013,"14,242","14,242","14,242","14,242",5.00K,2.23%
2/4/2013,"13,932","13,932","13,932","13,932",6.00K,2.28%
2/1/2013,"13,622","13,622","13,622","13,622",6.40K,7.31%
1/31/2013,"12,694","13,437","13,499","12,694",5.40K,-5.96%
1/30/2013,"13,499","13,499","13,499","13,499",0.20K,3.81%
1/28/2013,"13,003","13,003","13,003","13,003",4.40K,5.00%
1/25/2013,"12,384","13,003","13,003","12,384",2.00K,-9.09%
1/24/2013,"13,622","13,622","13,622","13,622",1.50K,0.00%
1/23/2013,"13,622","13,622","13,622","13,622",2.80K,4.76%
1/21/2013,"13,003","13,313","13,313","13,003",5.00K,-8.70%
1/16/2013,"14,242","14,242","14,242","14,242",0.20K,0.00%
1/10/2013,"14,242","14,242","14,242","14,242",1.50K,-2.12%
1/8/2013,"14,551","14,242","14,551","14,242",6.30K,3.52%
1/7/2013,"14,056","14,056","14,056","14,056",1.10K,-8.83%
1/3/2013,"15,418","15,418","15,418","15,418",0.50K,3.75%
12/28/2012,"14,861","13,622","14,861","13,622",1.30K,-0.83%
12/25/2012,"14,985","14,985","14,985","14,985",0.10K,10.01%
12/24/2012,"13,622","13,622","13,622","13,622",0.40K,0.00%
12/21/2012,"13,622","13,622","13,622","13,622",1.10K,0.00%
12/19/2012,"13,622","13,622","13,622","13,622",6.00K,-5.18%
12/18/2012,"14,366","13,168","14,366","13,168",0.60K,5.27%
12/17/2012,"13,647","13,647","13,647","13,647",0.10K,3.64%
12/14/2012,"13,168","13,168","13,168","13,168",2.00K,-4.35%
12/13/2012,"13,767","11,911","13,767","11,911",45.30K,4.55%
12/6/2012,"13,168","13,168","13,168","13,168",0.30K,-3.93%
12/5/2012,"13,707","13,468","13,707","13,468",0.20K,-0.44%
12/4/2012,"13,767","12,869","13,767","12,869",1.70K,0.00%
12/3/2012,"13,767","13,707","13,767","13,707",0.40K,9.52%
11/30/2012,"12,570","12,869","12,869","12,570",0.20K,-1.40%
11/29/2012,"12,749","11,253","12,749","11,253",5.30K,8.67%
11/28/2012,"11,732","11,732","11,732","11,732",0.20K,4.26%
11/23/2012,"11,253","11,253","11,253","11,253",1.00K,1.08%
11/21/2012,"11,133","11,133","11,133","11,133",5.00K,0.54%
11/19/2012,"11,073","11,073","11,073","11,073",2.00K,0.00%
11/14/2012,"11,073","11,073","11,073","11,073",7.00K,2.78%
11/7/2012,"10,774","10,774","10,774","10,774",3.00K,4.65%
11/2/2012,"10,295","10,295","10,295","10,295",0.10K,-0.58%
11/1/2012,"10,355","10,355","10,355","10,355",4.00K,-8.47%
10/31/2012,"11,313","11,313","11,313","11,313",0.10K,9.89%
10/30/2012,"10,295","10,235","10,295","10,235",0.40K,1.17%
10/26/2012,"10,176","10,232","10,232","10,176",7.70K,0.00%
10/25/2012,"10,176","10,232","10,232","10,176",8.00K,-1.10%
10/22/2012,"10,289","10,289","10,289","10,232",7.00K,1.11%
10/18/2012,"10,176","10,176","10,176","10,176",5.00K,0.00%
10/17/2012,"10,176","10,176","10,289","10,176",8.00K,0.00%
10/15/2012,"10,176","10,176","10,176","10,176",1.00K,-1.10%
10/11/2012,"10,289","11,024","11,024","9,949",6.80K,-6.67%
10/10/2012,"11,024","11,024","11,024","11,024",0.80K,0.52%
10/8/2012,"10,967","10,967","10,967","10,967",0.10K,6.01%
10/5/2012,"10,345","10,345","10,345","10,345",0.10K,-8.96%
10/3/2012,"11,363","10,910","11,363","10,910",1.10K,0.00%
10/2/2012,"11,363","10,741","11,363","10,741",1.10K,6.36%
9/27/2012,"10,684","10,684","10,684","10,684",1.00K,3.84%
9/18/2012,"10,289","10,289","10,289","10,289",0.70K,-2.15%
9/14/2012,"10,515","10,458","10,515","10,458",7.40K,2.20%
9/12/2012,"10,289","10,289","10,289","10,289",10.70K,0.56%
9/11/2012,"10,232","10,232","10,232","10,232",1.00K,9.04%
9/10/2012,"9,384","10,289","10,289","9,384",2.20K,-10.27%
8/28/2012,"10,458","10,289","10,458","10,289",1.40K,-2.12%
8/24/2012,"10,684","10,684","10,684","10,684",1.00K,2.16%
8/23/2012,"10,458","10,741","10,741","10,458",12.00K,-5.61%
8/21/2012,"11,080","10,458","11,080","10,458",9.00K,-2.49%
8/20/2012,"11,363","11,306","11,363","11,306",6.30K,9.84%
8/14/2012,"10,345","10,345","10,345","10,345",5.00K,-9.86%
8/10/2012,"11,476","11,193","11,476","11,193",4.60K,9.14%
8/8/2012,"10,515","10,515","10,515","10,515",0.60K,1.64%
8/7/2012,"10,345","10,345","10,345","10,345",3.00K,-1.08%
8/2/2012,"10,458","10,232","10,458","10,232",2.00K,5.12%
8/1/2012,"9,949","9,893","9,949","9,893",0.30K,4.13%
7/31/2012,"9,554","9,554","9,554","9,554",0.10K,9.74%
7/27/2012,"8,706","8,706","8,706","8,706",0.10K,-9.41%
7/25/2012,"9,610","9,610","9,610","9,610",2.00K,-2.86%
7/20/2012,"9,893","9,893","9,893","9,893",5.10K,0.00%
7/19/2012,"9,893","9,610","9,893","9,610",10.00K,1.16%
7/11/2012,"9,780","9,834","9,834","9,780",62.00K,-0.55%
7/10/2012,"9,834","9,780","9,834","9,780",43.10K,-0.56%
7/9/2012,"9,889","9,780","9,889","9,780",51.00K,1.11%
7/6/2012,"9,780","9,889","9,889","9,780",56.20K,0.00%
7/5/2012,"9,780","9,780","9,780","9,780",52.60K,5.88%
7/4/2012,"9,237","9,671","9,671","9,237",4.50K,-8.11%
6/21/2012,"10,052","10,052","10,052","10,052",0.30K,5.72%
6/12/2012,"9,508","9,508","9,508","9,508",1.00K,-6.42%
6/11/2012,"10,160","10,160","10,160","10,160",0.10K,9.99%
6/1/2012,"9,237","9,237","9,237","9,237",1.10K,3.03%
5/25/2012,"8,965","8,965","8,965","8,965",3.10K,10.00%
5/22/2012,"8,150","8,150","8,204","8,150",3.00K,-5.66%
5/18/2012,"8,639","8,693","8,693","8,639",0.50K,-9.14%
5/16/2012,"9,508","9,508","9,508","9,508",0.10K,0.00%
5/14/2012,"9,508","9,508","9,508","9,508",0.10K,-1.69%
5/8/2012,"9,671","9,671","9,671","9,671",1.40K,-1.66%
5/7/2012,"9,834","9,780","9,834","9,780",11.80K,3.43%
5/4/2012,"9,508","9,563","9,563","9,508",2.00K,1.74%
5/2/2012,"9,345","9,345","9,345","9,345",2.00K,1.17%
4/27/2012,"9,237","9,617","9,617","9,237",28.00K,-3.95%
4/26/2012,"9,617","9,617","9,617","9,617",1.00K,-1.67%
4/24/2012,"9,780","9,508","9,780","9,508",28.00K,1.13%
4/23/2012,"9,671","9,508","9,671","9,508",40.00K,0.56%
4/20/2012,"9,617","9,508","9,617","9,508",25.00K,4.11%
4/19/2012,"9,237","9,345","9,508","9,237",65.30K,-10.99%
4/18/2012,"10,378","9,345","10,378","9,291",13.10K,11.05%
4/17/2012,"9,345","10,269","10,269","9,345",8.50K,1.17%
4/16/2012,"9,237","10,160","10,160","9,237",37.00K,-7.10%
4/13/2012,"9,943","10,323","10,323","9,943",156.80K,-8.50%
4/12/2012,"10,867","11,192","11,192","10,867",58.00K,-2.43%
4/11/2012,"11,138","11,301","11,301","11,138",7.00K,-1.44%
4/5/2012,"11,301","11,301","11,301","11,301",0.10K,9.47%
4/3/2012,"10,323","10,323","10,323","10,323",0.70K,-7.32%
3/30/2012,"11,138","11,247","11,247","11,138",6.10K,-0.97%
3/29/2012,"11,247","11,247","11,410","11,247",21.60K,0.98%
3/28/2012,"11,138","11,410","11,410","11,138",29.00K,-2.38%
3/27/2012,"11,410","11,355","11,410","11,247",7.20K,-5.41%
3/19/2012,"12,062","12,062","12,062","12,062",0.10K,11.00%
3/16/2012,"10,867","11,681","11,681","10,867",0.70K,-4.76%
3/13/2012,"11,410","11,410","11,410","11,410",0.10K,5.00%
3/9/2012,"10,867","10,867","10,867","10,867",5.80K,-6.97%
3/7/2012,"11,681","11,410","11,681","11,410",3.20K,2.38%
3/6/2012,"11,410","11,681","11,953","11,410",45.70K,-2.32%
3/5/2012,"11,681","11,681","11,681","11,681",10.00K,9.13%
3/2/2012,"10,704","10,758","10,867","10,704",22.90K,3.69%
3/1/2012,"10,323","10,052","10,323","9,780",26.90K,6.14%
2/28/2012,"9,726","9,780","9,780","9,726",28.50K,-0.55%
2/27/2012,"9,780","9,780","9,780","9,780",5.00K,2.86%
2/24/2012,"9,508","9,508","9,508","9,508",2.00K,0.00%
2/22/2012,"9,508","9,508","9,508","9,508",2.00K,6.06%
2/21/2012,"8,965","8,965","8,965","8,965",1.00K,-8.33%
2/20/2012,"9,780","9,780","9,780","9,780",4.00K,-4.76%
2/17/2012,"10,269","10,269","10,269","10,269",0.10K,5.58%
2/16/2012,"9,726","9,726","9,726","9,726",0.10K,4.68%
2/15/2012,"9,291","9,291","9,291","9,291",2.00K,0.00%
2/14/2012,"9,291","9,291","9,291","9,291",10.00K,0.00%
2/13/2012,"9,291","9,291","9,291","9,291",3.70K,-10.00%
2/8/2012,"10,323","10,323","10,323","10,323",0.10K,8.57%
2/7/2012,"9,508","9,508","9,508","9,508",4.00K,0.00%
2/3/2012,"9,508","9,508","9,508","9,508",4.00K,-6.42%
2/2/2012,"10,160","10,160","10,160","10,160",0.10K,9.99%
2/1/2012,"9,237","9,237","9,237","9,237",4.00K,0.00%
1/19/2012,"9,237","9,237","9,237","9,237",3.00K,0.00%
1/18/2012,"9,237","9,237","9,237","9,237",1.00K,0.00%
1/16/2012,"9,237","9,237","9,237","9,237",12.00K,0.00%
1/10/2012,"9,237","10,758","10,758","9,237",2.10K,-6.59%
1/5/2012,"9,889","9,889","9,889","9,889",0.10K,9.65%
1/4/2012,"9,019","9,019","9,019","9,019",0.10K,10.66%
1/3/2012,"8,150","8,639","8,639","7,824",5.50K,-5.66%
12/30/2011,"8,639","8,639","8,639","8,639",3.40K,-9.66%
12/29/2011,"9,563","9,563","9,563","9,563",0.10K,-9.74%
12/28/2011,"10,595","10,595","10,595","10,595",0.50K,8.33%
12/26/2011,"9,780","11,355","11,844","9,780",10.60K,-4.76%
12/23/2011,"10,269","11,355","11,355","10,269",10.00K,9.89%
12/22/2011,"9,345","11,138","11,410","9,345",5.10K,0.00%
12/21/2011,"9,345","10,867","10,867","9,345",0.30K,-2.28%
12/20/2011,"9,563","11,138","11,138","9,563",0.20K,-9.74%
12/19/2011,"10,595","10,595","10,595","10,595",0.10K,8.33%
12/16/2011,"9,780","8,693","10,215","8,693",2.30K,5.26%
12/15/2011,"9,291","9,291","9,291","9,291",1.00K,4.91%
12/14/2011,"8,856","10,486","10,486","8,856",0.90K,-6.86%
12/13/2011,"9,508","9,563","9,563","9,508",4.00K,-9.80%
12/12/2011,"10,541","10,541","10,541","10,541",0.10K,17.58%
12/9/2011,"8,965","8,965","10,649","8,965",2.10K,-7.82%
12/8/2011,"9,726","9,726","9,726","9,726",0.10K,9.82%
12/7/2011,"8,856","8,856","8,856","8,856",0.10K,9.58%
12/6/2011,"8,082","8,082","8,082","8,082",0.50K,-13.02%
12/5/2011,"9,292","9,292","9,340","8,227",13.30K,9.10%
12/2/2011,"8,517","8,517","8,517","8,517",0.10K,10.00%
11/30/2011,"7,743","7,743","7,743","7,743",5.70K,0.00%
11/28/2011,"7,743","7,743","7,743","7,743",2.00K,-4.19%
11/25/2011,"8,082","8,130","8,130","8,082",2.40K,-9.73%
11/24/2011,"8,953","8,953","8,953","8,953",0.10K,8.82%
11/23/2011,"8,227","9,582","9,582","8,227",0.80K,-8.11%
11/22/2011,"8,953","8,953","8,953","8,953",0.10K,8.82%
11/21/2011,"8,227","9,001","9,437","8,227",7.70K,-7.61%
11/18/2011,"8,905","8,905","8,905","8,905",0.10K,2.23%
11/17/2011,"8,711","8,227","8,711","8,227",3.20K,5.88%
11/15/2011,"8,227","8,227","8,227","8,227",0.10K,9.68%
11/14/2011,"7,501","8,033","8,179","7,501",5.90K,0.64%
11/11/2011,"7,453","7,453","7,453","7,453",2.00K,10.01%
11/10/2011,"6,775","6,775","6,775","6,775",0.20K,-9.10%
11/9/2011,"7,453","7,453","7,453","7,404",8.00K,0.66%
11/8/2011,"7,404","7,985","7,985","7,404",10.20K,2.00%
11/7/2011,"7,259","7,501","7,501","7,259",1.00K,-6.25%
11/4/2011,"7,743","7,646","7,743","7,646",0.90K,0.00%
11/2/2011,"7,743","7,743","7,743","7,743",5.00K,0.00%
11/1/2011,"7,743","7,840","7,840","7,743",2.60K,3.23%
10/31/2011,"7,501","7,743","7,743","7,501",2.10K,1.97%
10/28/2011,"7,356","7,356","7,356","7,356",0.50K,12.60%
10/25/2011,"6,533","6,872","6,872","6,533",10.00K,0.00%
10/20/2011,"6,533","6,533","6,533","6,533",0.20K,-10.00%
10/18/2011,"7,259","7,259","7,259","7,259",0.60K,0.00%
10/13/2011,"7,259","7,259","7,259","7,259",8.70K,0.00%
10/6/2011,"7,259","7,259","7,259","7,259",5.00K,0.00%
10/4/2011,"7,259","7,259","7,259","7,259",10.00K,0.00%
10/3/2011,"7,259","7,308","7,308","7,259",12.90K,-0.67%
9/29/2011,"7,308","7,308","7,308","7,308",10.00K,0.68%
9/28/2011,"7,259","7,259","7,259","7,259",12.00K,0.00%
9/26/2011,"7,259","7,259","7,259","7,259",2.00K,-6.25%
9/21/2011,"7,743","7,743","7,743","7,743",1.00K,6.67%
9/19/2011,"7,259","7,259","7,259","7,259",1.60K,-1.32%
9/16/2011,"7,356","7,356","7,356","7,356",2.30K,-1.30%
9/6/2011,"7,453","7,453","7,453","7,453",3.00K,-0.64%
9/5/2011,"7,501","7,501","7,501","7,501",5.00K,-0.65%
9/1/2011,"7,550","7,550","7,550","7,550",2.00K,0.00%
8/31/2011,"7,550","7,550","7,550","7,550",2.20K,0.00%
8/30/2011,"7,550","7,550","7,550","7,550",3.90K,0.00%
8/29/2011,"7,550","7,550","7,550","7,550",0.90K,0.65%
8/26/2011,"7,501","7,453","7,501","7,453",6.50K,0.64%
8/24/2011,"7,453","7,453","7,453","7,453",8.90K,0.00%
8/23/2011,"7,453","7,501","7,501","7,453",20.40K,-0.64%
8/22/2011,"7,501","7,453","7,501","7,453",5.60K,0.64%
8/19/2011,"7,453","7,404","7,453","7,404",4.50K,-0.64%
